HoV,CAOLH_C66-C68,CAOLH_C68-C70,CAOLH_C70-C72,CAOLH_C72-C74,CAOLH_C74-C76,CAOLH_C76-C78,CAORH_C66-C68,CAORH_C68-C70,CAORH_C70-C72,CAORH_C72-C74,CAORH_C74-C76,CAORH_C76-C78,LAOLH_C66-C68,LAOLH_C68-C70,LAOLH_C70-C72,LAOLH_C72-C74,LAOLH_C74-C76,LAOLH_C76-C78,LAORH_C66-C68,LAORH_C68-C70,LAORH_C70-C72,LAORH_C72-C74,LAORH_C74-C76,LAORH_C76-C78,TZ6_Flow,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3,R630_HS1,R631_HS1,R632_HS1,R633_HS1,R634_HS1,R635_HS1,R636_HS1,R637_HS1,R638_HS1,R639_HS1,R640_HS1,R641_HS1
FDDN_ASD841,40.22023403992839,40.22023403992839,38.389773171929285,40.43425028337303,40.43425028337303,40.43425028337303,39.3769683781376,39.3769683781376,41.600453280255806,42.77553184677161,42.77553184677161,42.77553184677161,12.735155665534295,27.481015118194733,27.43163340088616,27.49747588099554,26.904893237052963,26.54276378389916,12.293634616071678,26.762750476879177,26.985016804343868,26.54871705040555,26.21943903458813,26.227672295401113,782.4441450430033,240.1329921019052,248.6809855768458,148.59293708656284,145.0372302776895,2600,102025.0,294.15,157,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD842,46.43840037886894,46.43840037886894,44.33176889619881,46.692651389225574,46.692651389225574,46.692651389225574,45.46660296416831,45.46660296416831,48.030124471999,49.394706731588464,49.394706731588464,49.394706731588464,14.688243022353106,31.705590456107803,31.647040136712107,31.722320506326465,31.044796650165658,30.618219329241633,14.190774526027225,30.878209830895802,31.137580048786024,30.62720808446679,30.250708116220604,30.267440649295008,903.2121057733126,277.2865238216134,287.147450595101,171.4262101009068,167.35192125569142,3400,101925.0,299.15,157,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD843,34.514646819830745,34.514646819830745,32.4689500164108,33.21744609301493,33.21744609301493,33.21744609301493,34.13981303619477,34.13981303619477,35.11342767317164,35.05955672506089,35.05955672506089,35.05955672506089,10.620483712053705,22.92157379304924,22.880010627766303,22.938198599661334,22.447750461581442,22.140185534910305,10.256412073634928,22.326533716757794,22.50944019288785,22.143629146153238,21.869273290859294,21.877587568699045,654.6533845738754,201.1505819351171,208.5717239207438,123.94820272902234,120.98287598899215,1800,101525.0,295.15,157,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD844,41.943155390920936,41.943155390920936,39.46021479053506,40.36767126078941,40.36767126078941,40.36767126078941,41.484441902095355,41.484441902095355,42.66352304348507,42.60550509159429,42.60550509159429,42.60550509159429,12.893602674246031,27.830918804536974,27.780102074740448,27.847857928003727,27.246521957877835,26.88233605948957,12.456163065017309,27.108671019401584,27.328927986558643,26.88841742644009,26.549570018608538,26.566511316856143,795.2780618089807,244.44953935474513,253.44892212245867,150.48133949889458,146.8982608328823,2600,100824.0,299.15,157,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD845,47.505256152709,47.505256152709,44.69920260249444,45.726580074418244,45.726580074418244,45.726580074418244,46.98969534773253,46.98969534773253,48.32188489181529,48.25729305559745,48.25729305559745,48.25729305559745,14.596506417909726,31.499644064099027,31.441657767403207,31.51621292957016,30.83693541155748,30.422747982827993,14.095507068632102,30.68014663396036,30.937017323545543,30.43156381726489,30.050409209837017,30.06698048960936,900.5379390014567,276.88945513116715,287.0731547540727,170.3137045733676,166.2616245428493,3400,102926.0,299.15,157,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD846,32.774244440275055,32.774244440275055,31.281814379379803,32.9458213679864,32.9458213679864,32.9458213679864,32.327411189352965,32.327411189352965,34.15217844334408,35.118619739217706,35.118619739217706,35.118619739217706,10.434307929623568,22.523182158677177,22.48205841322424,22.53140811809712,22.05436795370477,21.750054349097955,10.392276844718191,22.619884752554153,22.80081820560065,22.43073084389476,22.159334661723012,22.167559280772252,644.17661091528,195.66776736388914,204.16286003970313,121.77537892242482,122.57060458926301,1800,101925.0,293.15,157,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD847,39.58323616553108,39.58323616553108,37.77896633933094,39.79594930679545,39.79594930679545,39.79594930679545,39.04037122433059,39.04037122433059,41.24788924488819,42.41550234149796,42.41550234149796,42.41550234149796,12.5961278305465,27.173450156359976,27.132051036273324,27.19000906439979,26.6104472118069,26.254435385341438,12.53659782571043,27.29416965426036,27.517690945207057,27.070651818968162,26.739514878772564,26.747794684729957,777.7713658011992,236.33328659077947,246.57513871804323,146.95652068472793,147.90641980764855,2600,102125.0,296.15,157,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD848,45.00575426263125,45.00575426263125,42.95889952277402,45.2493872875884,45.2493872875884,45.2493872875884,44.38692038513673,44.38692038513673,46.89110248788117,48.22394160349831,48.22394160349831,48.22394160349831,14.302699552009168,30.87704790573917,30.81993812289708,30.89336624561809,30.23251261807419,29.82458606819826,14.243268613560831,31.002483547628884,31.26352268411621,30.757757964747736,30.374363835195336,30.390677923141773,884.037563060378,268.7185699108017,280.3367680686496,166.95015051253597,168.03207456839075,3400,103127.0,295.15,157,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD849,33.880584487623835,33.880584487623835,31.874456372792537,32.60653638223894,32.60653638223894,32.60653638223894,33.76279956504516,33.76279956504516,34.72066499766556,34.672011208194846,34.672011208194846,34.672011208194846,10.481309242041227,22.619849370650993,22.578245411483707,22.628171331533277,22.145561015627706,21.846013146795197,10.438798481455954,22.709387330967918,22.90075195779635,22.526343135276097,22.251777873817296,22.26009851013017,649.1038390546734,197.45523449475704,206.2622977523404,122.29914951813211,123.08715728944378,1800,102125.0,297.15,157,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD850,40.79932054687002,40.79932054687002,38.38765091869504,39.270742069773824,39.270742069773824,39.270742069773824,40.65966565827492,40.65966565827492,41.81864980162667,41.755774021146316,41.755774021146316,41.755774021146316,12.608061184116163,27.208384272552447,27.166754268039842,27.225035505524005,26.64224187987066,26.2842448997959,12.556507416955172,27.32974708073011,27.554514458369532,27.10498321942659,26.772000304758123,26.7803262644664,781.4366221579769,237.79851822175658,248.40530318161547,147.13472200989904,148.09807874470593,2600,100523.0,293.15,157,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD851,46.934138009905865,46.934138009905865,44.156785469656086,45.17782004148723,45.17782004148723,45.17782004148723,46.77114924186985,46.77114924186985,48.104682089547914,48.03327087932302,48.03327087932302,48.03327087932302,14.493857996990782,31.275393082992903,31.225008699614317,31.300582008553054,30.62881569164434,30.2089718936151,14.432674305791645,31.41285077758025,31.673122661673588,31.152584153328068,30.76638328454318,30.783173926966203,898.6587333084797,273.5585216139295,285.74679321125666,169.1326293734105,170.22078910988293,3400,100523.0,296.15,157,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD852,32.29330255238249,32.29330255238249,30.819908646176984,32.46311291113931,32.46311291113931,32.46311291113931,31.709901970118775,31.709901970118775,33.50200744678364,34.44930208881342,34.44930208881342,34.44930208881342,10.26782943725867,22.15603048787983,22.122817839214125,22.172635643489414,21.699371471749835,21.40047207155003,10.019505955859277,21.800539806303163,21.98321537932064,21.626167832941647,21.360459869859667,21.368763638346763,631.0433795715944,192.79585248435993,200.26971765346147,119.81915695114189,118.15865248263115,1800,101324.0,294.15,157,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD853,38.67215714228323,38.67215714228323,36.914324094157585,38.87948306400509,38.87948306400509,38.87948306400509,37.974030570245986,37.974030570245986,40.119475027896996,41.25257794815808,41.25257794815808,41.25257794815808,12.288075088545993,26.51765611536165,26.468353681942116,26.534090460034136,25.967103723483845,25.613770069175107,11.985347781591162,26.09298923276262,26.30665832103,25.87932320861008,25.558825757549027,25.575260427895667,755.509811451584,230.8970875707393,239.8252700128632,143.38904913854284,141.39840472943854,2600,102226.0,294.15,157,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD854,44.05907882253844,44.05907882253844,42.0561921875418,44.296270314554754,44.296270314554754,44.296270314554754,43.26087872670381,43.26087872670381,45.69870508767452,46.998091874554625,46.998091874554625,46.998091874554625,13.98317946101459,30.180829517733994,30.132052678300767,30.20521495610701,29.55488006291626,29.156556113570527,13.643687884855254,29.705092914861396,29.94900146872259,29.461188890005094,29.095335231242387,29.11159464216934,860.4565127625281,263.0631607762829,273.214738164746,163.21271278964315,160.96590103185605,3400,102826.0,293.15,157,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD855,33.230291996403885,33.230291996403885,31.264709894226783,31.98005614869568,31.98005614869568,31.98005614869568,32.95882361728899,32.95882361728899,33.89637901409439,33.84719388744028,33.84719388744028,33.84719388744028,10.271032334213634,22.158530691140097,22.116903059203462,22.17518133338431,21.700620640427225,21.40090231312773,10.013692517492252,21.802041484577746,21.985217339078403,21.6271919516059,21.36075627937541,21.369082768314566,633.0022229560554,193.66546233312158,201.35560791099323,119.82317037149646,118.15798234044428,1800,102426.0,298.15,157,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD856,39.74852983941967,39.74852983941967,37.396059359588065,38.2559965190961,38.2559965190961,38.2559965190961,39.42639629144898,39.42639629144898,40.54603325490305,40.49112189181978,40.49112189181978,40.49112189181978,12.269192942625418,26.488979617260636,26.43965426943265,26.505421580893067,25.9299528738523,25.58467377160364,11.97452498610082,26.06407904702469,26.277847069681954,25.8503140293305,25.529668069133677,25.54611037854785,756.9937187444633,231.6611085957157,240.87219151326033,143.21787505566772,141.24254357981948,2600,103227.0,297.15,157,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD857,46.10602768923453,46.10602768923453,43.38190499510473,44.38007925502601,44.38007925502601,44.38007925502601,45.73284495728455,45.73284495728455,47.033192551927584,46.96865650624144,46.96865650624144,46.96865650624144,14.218666737560435,30.69943021958136,30.640437500040623,30.716286531971416,30.058918557066896,29.645966975338432,13.875133892372347,30.206225813331322,30.45909209982124,29.961789933354094,29.59092572380011,29.599356620600634,877.8112807287116,268.73419813865183,279.404851985221,165.97970652155917,163.69252408327975,3400,100523.0,297.15,157,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD858,33.41726325928437,33.41726325928437,31.899097827555455,33.59314223802932,33.59314223802932,33.59314223802932,32.40215139467921,32.40215139467921,34.234243308035694,35.19839273301376,35.19839273301376,35.19839273301376,10.557178438527641,22.7792562530697,22.73787629973239,22.78753347632901,22.299247120820898,22.001312041467422,10.128947975337052,22.04708421240742,22.22919154492013,21.873254594612014,21.600097289349282,21.6083752295642,646.7961298327848,199.51305106021215,204.6337242964354,123.16240362994705,119.4869508461901,1800,102326.0,296.15,157,131,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD859,40.5731233352073,40.5731233352073,38.726521056987785,40.788969633220525,40.788969633220525,40.788969633220525,39.33776818464913,39.33776818464913,41.55682843105143,42.735486029780816,42.735486029780816,42.735486029780816,12.804797043031991,27.632110854354412,27.581611231539593,27.648944264191147,27.051360662680047,26.68944723804671,12.286726985806261,26.747735092988854,26.966630251260398,26.528843135407552,26.20050696757802,26.217343540809708,785.0345567844508,242.23967662706394,248.43882288969212,149.4082712938439,144.94778597385078,2600,101124.0,298.15,157,131,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD860,45.95703616830975,45.95703616830975,43.86298078951715,46.20573372880571,46.20573372880571,46.20573372880571,44.558158536079695,44.558158536079695,47.06899585381258,48.408639064758425,48.408639064758425,48.408639064758425,14.49050649789209,31.27346808636159,31.215837636307498,31.289935229237884,30.62305642443526,30.20318112329259,13.91145404665424,30.280412807231727,30.52749374008027,30.033336591363934,29.662724738119856,29.67096284010196,888.98785419388,274.3942543125538,281.41123012024724,169.0959849975269,164.086384763552,3400,102526.0,296.15,157,131,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD861,34.57650094616355,34.57650094616355,32.5299521580597,33.27636639669358,33.27636639669358,33.27636639669358,33.863829353146016,33.863829353146016,34.829091472393536,34.77722536827638,34.77722536827638,34.77722536827638,10.60338863370047,22.89348921790794,22.85156680362718,22.901874925326972,22.415570352790176,22.10534685140743,10.177908930459543,22.160065956969678,22.344560570791366,21.975573177545442,21.707219402241023,21.7156058410983,652.2526501878478,201.51205324046757,206.88842628351475,123.77123678476016,120.08093387910534,1800,102025.0,299.15,157,131,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD862,41.75813022609281,41.75813022609281,39.28860701163383,40.19266673100543,40.19266673100543,40.19266673100543,40.90166121563582,40.90166121563582,42.06801561191044,42.00416669253023,42.00416669253023,42.00416669253023,12.795762347398883,27.619275244305754,27.577080856609722,27.636152241050628,27.045457752630078,26.68260755721938,12.284786770693277,26.74104636787434,26.960508289426098,26.521587664799856,26.192401335987235,26.20928151384583,787.5326537194496,243.38286765683574,249.88383812077274,149.35633599921442,144.90961194262664,2600,100523.0,297.15,157,131,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD863,47.38564773034017,47.38564773034017,44.58364410969687,45.61089803153121,45.61089803153121,45.61089803153121,46.4122648647694,46.4122648647694,47.728013074608924,47.66551110946614,47.66551110946614,47.66551110946614,14.514933206455915,31.32004741576635,31.27033805028278,31.3366175114915,30.665569845937735,30.25135095257299,13.932196809134425,30.320648871799307,30.57755808609086,30.08031296820908,29.707385130302377,29.723958943598824,893.4376275891591,276.1876336649708,283.54907613254613,169.35885698250723,164.3420608091349,3400,102926.0,299.15,157,131,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD864,33.49703962547051,33.49703962547051,31.974838367844058,33.67237295908417,33.67237295908417,33.67237295908417,33.037008395891746,33.037008395891746,34.90247983112067,35.891293309648084,35.891293309648084,35.891293309648084,10.57606218472042,22.831429496060526,22.789482528415633,22.848207843707737,22.353230763302964,22.05121326961427,10.325148901594046,22.480615246725613,22.66519640432083,22.296036032384574,22.019168225363217,22.03594687304909,653.9081508171449,199.98603649603757,208.65037655184844,123.44962608582155,121.82211168343738,1800,101625.0,298.15,158,131,136,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD865,39.947309615819826,39.947309615819826,38.12819434421821,40.16232647807682,40.16232647807682,40.16232647807682,39.39899418126282,39.39899418126282,41.627615557126816,42.80320008653181,42.80320008653181,42.80320008653181,12.6108447488641,27.20875488709353,27.159345143858356,27.225225015780726,26.64053839474599,26.27820315699395,12.307468198342715,26.791406517591184,27.013774028438178,26.577275650919034,26.24784772528878,26.256084727560612,779.6617653848134,238.5097930100883,248.83520417924788,147.12291134733664,145.1938568481405,2600,102326.0,295.15,158,131,136,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
